id,specilization_name,college_dunia_link,target_study_link,careers_360_link,course_id,status,is_deleted,created_on,created_by,updated_by,updated_on,spec_normalized
222,Paediatric Surgery,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,paediatric surgery
222,Paediatric Surgery,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p s
223,Pathology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pathology
224,Pharmocology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pharmocology
225,Physiology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,physiology
226,Radiology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,radiology
227,Urology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,urology
228,General Practitioner,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,general practitioner
228,General Practitioner,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,g p
228,General Practitioner,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,gp
229,Hepatology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hepatology
230,Immunology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,immunology
231,Neonatal,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,neonatal
232,Obstretrics,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,obstretrics
233,Oncology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,oncology
234,Opthalmology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,opthalmology
235,Pediatrics,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pediatrics
236,Psychiatry,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,psychiatry
237,Psychology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,psychology
238,Rheumatology,,,,37,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,rheumatology
239,Communication Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c d
239,Communication Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cd
239,Communication Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,communication design
240,Industrial Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,id
240,Industrial Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,industrial design
240,Industrial Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i d
241,Interior and Furniture Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,interior and furniture design
241,Interior and Furniture Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i a f d
241,Interior and Furniture Design,,,,38,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,iafd
242,CAD / CAM,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c/c
242,CAD / CAM,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c / c
242,CAD / CAM,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cad / cam
243,Chemical,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,chemical
244,Computer Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c e
244,Computer Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer engineering
244,Computer Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ce
246,Electrical and Power Drives,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eapd
246,Electrical and Power Drives,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electrical and power drives
246,Electrical and Power Drives,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e a p d
247,Electronics and Communication,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ece
247,Electronics and Communication,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics and communication
247,Electronics and Communication,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,extc
247,Electronics and Communication,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ec
247,Electronics and Communication,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,eac
247,Electronics and Communication,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e a c
248,Embedded System,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,es
248,Embedded System,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e s
248,Embedded System,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,embedded system
249,Environmental Science,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,es
249,Environmental Science,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,environmental science
249,Environmental Science,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e s
250,Information Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i t
250,Information Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
250,Information Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,information technology
250,Information Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,it
251,Instrumentation and Control Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i a c e
251,Instrumentation and Control Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,iace
251,Instrumentation and Control Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,instrumentation and control engineering
252,Material Science,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m s
252,Material Science,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,material science
252,Material Science,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ms
253,Mechanical Engineering (Thermal and Fluid),,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e ( a f
253,Mechanical Engineering (Thermal and Fluid),,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mechanical engineering (thermal and fluid)
253,Mechanical Engineering (Thermal and Fluid),,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me (thermal and fluid)
253,Mechanical Engineering (Thermal and Fluid),,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me(af
254,Mining Enginering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,me
254,Mining Enginering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mining enginering
254,Mining Enginering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m e
255,Petroluem Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,petroluem engineering
255,Petroluem Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p e
255,Petroluem Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pe
256,Production and Industrial Engg,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p a i e
256,Production and Industrial Engg,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,paie
256,Production and Industrial Engg,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,production and industrial engg
257,Software Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,s e
257,Software Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,software engineering
257,Software Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,se
258,Structural Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,s e
258,Structural Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,structural engineering
258,Structural Engineering,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,se
259,VLSI,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,vlsi
260,Agriculture,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,agriculture
261,Automobile,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,automobile
262,Aviation,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,aviation
263,Bio-Chemistry / Bio-Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bio-chemistry / bio-technology
263,Bio-Chemistry / Bio-Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,b / b
263,Bio-Chemistry / Bio-Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,b/b
263,Bio-Chemistry / Bio-Technology,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
264,Biomedical,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,biomedical
265,Ceramics,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ceramics
266,Civil,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,civil
267,Energy,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,energy
268,Marine,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,marine
269,Metallurgy,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,metallurgy
270,Mineral,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mineral
271,Nuclear,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,nuclear
272,Paint / Oil,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p / o
272,Paint / Oil,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,paint / oil
272,Paint / Oil,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p/o
273,Plastics,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,plastics
274,Textile,,,,39,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,textile
275,Education,,,,40,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,education
276,Ekistics,,,,41,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ekistics
278,Bengali,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bengali
279,Disarmament & Political Geography,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,d&pg
279,Disarmament & Political Geography,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,d & p g
279,Disarmament & Political Geography,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,disarmament & political geography
280,Economics,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,economics
281,English,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,english
282,Fine Arts,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,f a
282,Fine Arts,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,fa
282,Fine Arts,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,fine arts
283,Geography,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,geography
284,Hindi,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hindi
285,History,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,history
286,Home Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hs
286,Home Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,home science
286,Home Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,h s
287,International Politics,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ip
287,International Politics,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,international politics
287,International Politics,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i p
288,International Relations,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ir
288,International Relations,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,international relations
288,International Relations,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i r
289,Music,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,music
290,Political Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ps
290,Political Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pol sci
290,Political Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p s
290,Political Science,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,political science
291,Psycology,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,psycology
292,Sociology,,,,43,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,sociology
293,Anthropology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,anthropology
294,Bio Medical Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bio medical science
294,Bio Medical Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bms
294,Bio Medical Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,b m s
295,Bio-Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bio-chemistry
296,Biology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,biology
297,Biotechnology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,biotechnology
297,Biotechnology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
297,Biotechnology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,biotech
298,Botony,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,botony
299,Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,chemistry
300,Computer Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer science
300,Computer Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,comp sci
300,Computer Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cs
300,Computer Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c s
301,Electronics,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,electronics
302,Home Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hs
302,Home Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,home science
302,Home Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,h s
303,IT,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,it
304,Life Sciences,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,life sciences
304,Life Sciences,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ls
304,Life Sciences,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,l s
305,Maths,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,maths
306,Micro Biology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mb
306,Micro Biology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,m b
306,Micro Biology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,micro biology
307,Nutrition,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,nutrition
308,Physics,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,physics
309,Statistics,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,statistics
311,Zoology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,zoology
312,Agriculture,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,agriculture
313,Dairy Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,d t
313,Dairy Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,dt
313,Dairy Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,dairy technology
313,Dairy Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
314,Environmental science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,es
314,Environmental science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,environmental science
314,Environmental science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,e s
315,Food Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,food technology
315,Food Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,f t
315,Food Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ft
315,Food Technology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
316,Geology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,geology
317,Nursing,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bsc nursing
317,Nursing,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,gnm
317,Nursing,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,nursing
318,Actuarial Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,as
318,Actuarial Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,actuarial science
318,Actuarial Science,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a s
319,Bio-informatics,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bio-informatics
320,Clinical Research,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,clinical research
320,Clinical Research,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,c r
320,Clinical Research,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,cr
321,Economics,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,economics
322,Geography,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,geography
323,Industrial Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,industrial chemistry
323,Industrial Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i c
323,Industrial Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ic
324,Organic Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,oc
324,Organic Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,o c
324,Organic Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,organic chemistry
325,Pharmaceutical Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pc
325,Pharmaceutical Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pharmaceutical chemistry
325,Pharmaceutical Chemistry,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p c
326,Psychology,,,,44,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,psychology
327,Tourism,,,,45,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tourism
328,Banking and Insurance,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,b a i
328,Banking and Insurance,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,banking and insurance
328,Banking and Insurance,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,bai
329,Finance,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,finance
330,General,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,general
332,Human Resource,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,human resource
332,Human Resource,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hr
332,Human Resource,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,h r
333,Information Technology,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,i t
333,Information Technology,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,tech
333,Information Technology,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,information technology
333,Information Technology,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,it
334,Marketing,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,marketing
336,Personal Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pm
336,Personal Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
336,Personal Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p m
336,Personal Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,personal management
337,Project Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,pm
337,Project Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,project management
337,Project Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,p m
337,Project Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
339,Advertising / Mass Communication,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a/mc
339,Advertising / Mass Communication,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advertising / mass communication
339,Advertising / Mass Communication,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a / m c
339,Advertising / Mass Communication,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advertising / mass comm
341,Systems,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,systems
342,Operations,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,operations
344,Retail Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,r m
344,Retail Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,rm
344,Retail Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,mgmt
344,Retail Management,,,,46,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,retail management
347,Dentistry,,,,48,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,dentistry
348,Applied Art,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a a
348,Applied Art,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,applied art
348,Applied Art,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,aa
349,Art Education,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,art education
349,Art Education,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a e
349,Art Education,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,ae
350,Painting,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,painting
351,Sculpture,,,,49,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,sculpture
352,Hospitality,,,,50,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,hospitality
353,Journalism and Mass Comm,,,,51,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,jamc
353,Journalism and Mass Comm,,,,51,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,journalism and mass comm
353,Journalism and Mass Comm,,,,51,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,j a m c
354,Veterinary Sciences,,,,52,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,vs
354,Veterinary Sciences,,,,52,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,veterinary sciences
354,Veterinary Sciences,,,,52,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,v s
355,Advertising,,,,53,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,advertising
356,Anchoring and Video Jockeying,,,,53,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,aavj
356,Anchoring and Video Jockeying,,,,53,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,anchoring and video jockeying
356,Anchoring and Video Jockeying,,,,53,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,a a v j
357,Computer Applications,,,,53,Active,No,15-05-2023 06:29,0,0,03-01-2024 15:31,computer applications
